id,label,highest_similarity
NE5cCsYpTO8jpay,GRUYÈRE,0.8235294117647058
NE6yB8NJvQqLKBa,FROMAGE FRAIS,1.0
NF2OBEORQmrCnAk,CAMEMBERT,0.7142857142857143
NFwn8YHM5kXyWWL,FROMAGE FRAIS,0.8333333333333334
NGJlWB99kTouFMp,,0
NGh51Qkp87RK5pS,,0
NI9c5JybcDSHphz,PECORINO,0.4444444444444444
NIAVQT0puSxdK81,,0
NIMk0hApnTdifBD,,0
NIi50zDBEeUNgdc,,0
NIurmDYoVDiJ3mI,MOZZARELLA,1.0
NKZwF0x9ickAmfW,,0
NLi43Y1DfiHnv5U,,0
NLoyogm8loe5vMd,,0
NLyOIe0ThcB6mai,,0
NMyCHJXwX5mt98y,EMMENTAL,1.0
NN7NxNpyRerNUNt,CAMEMBERT,1.0
NO8G0G2T3W8mmtr,,0
NQ2mHMWSRqcVXJZ,TOMME DE VACHE,0.5263157894736842
NQRDVxBFnvctGAA,COMTÉ,0.8888888888888888
NQa4dvRxqcRyxDO,,0
NQhTqBB45mBvlmt,,0
NToYvBdFCFNx39e,,0
NUKh1nZjdjnPDX7,,0
NWiurpqi3v1lKk6,EPOISSES,0.5263157894736842
NWmBm19pkMMeoBv,,0
NWpqFn1Moj4kkCx,BÛCHETTE DE CHÈVRE,0.36363636363636365
NX4fNKeynxnC8B2,,0
NX4swQGgRnH6c1W,MORBIER,0.375
NYwuMhkeCIujXAn,VACHERIN,1.0
NZLnQ7VFVdDQDcb,FETA,1.0
NZX3rQdAKimN9y4,BRIE DE MELUN,0.7692307692307693
NZvVerDw8WU4rp8,NEUFCHATEL,0.75
NatCJC6pYTjMVjk,,0
NauJLjbyg7Vtpyo,,0
Nb7nayWiSA8Hu0U,MUNSTER,0.47058823529411764
Nc9AcYhH2wnoXkd,MUNSTER,1.0
NcprPsGiWGKKkJr,,0
NcyQScP1FKEUeOs,EPOISSES,0.6086956521739131
Nd3murmgLcjDwB6,,0
NdO0aiVZfWuuwuE,,0
NeJ212FGUKzyLTG,,0
NfZCM0ZY1subtpQ,,0
NfaZEY6anq3OT22,,0
Ngbu8jOrVP54Tor,,0
NjieMEFfjLzbTnL,,0
NkL3bnpijS6yMfJ,,0
No28gXdD9Vu2rHO,FROMAGE FRAIS,0.7
NoaZois60LOZv59,PARMESAN,0.5263157894736842
Nokqmzg6ZZ4Sx3e,,0
Npr3bZppuGxbGrH,,0
Nr7OXdc8quBBbtU,,0
NrQSFj47Qwego5z,COMTÉ,1.0
NrUIMMpz9yqb22X,FROMAGE FRAIS,0.8125
NsgJQQbFyCdDpGJ,MONT D’OR,0.7058823529411765
NsyoJXVV9WGBoz0,COMTÉ,0.5333333333333333
NtCVherLw4LZ9eJ,,0
NtjjzPbYu3UC7nZ,PECORINO,0.5714285714285714
NtuLWvEpc7WJCFd,,0
Ntx4efqKo9npO0B,,0
NuRC0JquPyCkjel,,0
NuozNUvekkrQYp3,,0
NwK7qwvjhLteI6x,,0
NwWaLaK9t7HOoIM,,0
Nx4TE1a311by3rn,NEUFCHATEL,0.9
NxN3h2nHSYfbm49,,0
NxThYUwfCCEZFty,,0
NxYUbIVEJBmEQDf,,0
NxaYg9zshIq3KE7,,0
Ny4xlX4X1JKfL8M,,0
Nyn0roHUi0sghbJ,FROMAGE FRAIS,0.6923076923076923
Nypk8CImp8hiVV0,,0
Nz8yhRfRqTnMIGZ,MIMOLETTE,1.0
O0Uc5IMNnII27CS,,0
O0YtelSWcOL0xgV,TOMME DE VACHE,0.5384615384615384
O14fgsTOvzAWOxt,,0
O1OXYoXACBXr8pk,,0
O1UQVTdVthz1NQE,,0
O1izYzuBAH5Wv1d,,0
O1tDCqaUNo7pcW2,FROMAGE FRAIS,0.6923076923076923
O2KrSZBsQ88Zn0r,,0
O3nisUN9Yuqrwpa,,0
O3yvKlmCTwzhqlq,,0
O4E2r0YSaBiKleB,,0
O4HO5AvqnLuOZtc,TOMME DE VACHE,0.42857142857142855
O4JenoBMoADHd6u,RACLETTE,1.0
O4qTBxELT9t9WNr,MOZZARELLA,0.375
O55jVuGIFxE6jwU,BRIE DE MELUN,0.8571428571428571
O5XxuNxYKHQTUZl,,0
O6m6SJz7IZKLw9o,,0
O7ILoaNOLWpkqHB,VACHERIN,0.5882352941176471
O8ErxX08UB5OSEF,,0
O8ZyAHLCzizIfLj,,0
O9nUYqQXcolRVNt,,0
O9wL2PBldQEJH02,VACHERIN,1.0
OBBeHsWVaOPZfMT,TÊTE DE MOINES,0.7272727272727273
OBnrvrlVrvB1zqv,,0
OCRewT70ITEZh2C,,0
OCVfdza65FL8rBo,,0
OCfuWMF2HtG7Z5K,,0
OCqzmE5YwzfQAAI,,0
ODVAULMipoJLoEU,,0
ODknK4aAHL3hkd8,EPOISSES,1.0
OE9mUAIBPrj3leE,TÊTE DE MOINES,0.46153846153846156
OEnLZRPOMJSVcaz,,0
OFis0GHbpc8xBwh,BRIE DE MELUN,0.7
OHF1IcOx4YVUA4D,,0
OHdLAR3YpqLO9Tk,,0
OICI25nh8VEtjT6,,0
OIRw2fUNChRblAv,MORBIER,0.7142857142857143
OIeb23WJM0NAN8D,,0
OJH4fGsgC4gK6IT,PARMESAN,0.47058823529411764
OJjpholWSPUbqf4,,0
OJxlbJzU9DWhAyb,MORBIER,0.375
OKCnM5FhwWkP0zj,,0
OKHnhf8YzUx4wN6,,0
OKQC7LqnV8rGoNU,,0
OKQbMoT5eSxu7r1,,0
OKQiIpOSE8UPw5O,NEUFCHATEL,0.6666666666666666
OL97qcG6vNEq7qZ,,0
OMpUTrC6LXD9UpY,,0
OO8I6IvSl3hn2P4,,0
OOE5T5xP7oHMybc,OSSAU- IRATY,0.9090909090909091
OPPCkeY9ElBXQSG,,0
OQFB1wZdbcxmWEf,FROMAGE FRAIS,0.4489795918367347
OQRmn7n4Z1KoZxw,,0
OQSWgjHgfdV73Mz,,0
OQlVmxyOdlDKaQ4,,0
ORBKfonXJ8268zt,MOTHAIS,0.8571428571428571
ORdXa0asoz60V62,,0
ORohWS0rz8Gyt60,,0
OTvc1i8ZevrJjEF,MORBIER,0.5333333333333333
OTxNot74e70TQ3G,POULIGNY SAINT- PIERRE,0.38095238095238093
OUOH6HBLfujhCGW,,0
OV8Ur7XgYnmoLqI,,0
OVNdA39gel3IBad,,0
OVutKBFN30d0Epl,,0
OW4kTbuJBmA4ZBj,MORBIER,0.36363636363636365
OW86KaVkG3SzIsa,,0
OWVeQ6UOL2OFMPs,,0
OWqEPw9L7Aok3Yh,MONT D’OR,0.8235294117647058
OX8hVGhvQCBRW9f,BEAUFORT,0.875
OXwgqm8aOF7TUsS,,0
OYi3LD01AE3f9O8,,0
OYsVixwEpSRSlPS,,0
OZ1mqJ1zGxtxqxt,,0
OZiBH3tFFnegTlh,,0
OZzTOojaexRbRqA,MORBIER,0.4444444444444444
OaLdevF8Qq7DZxW,CABECOU,0.42424242424242425
OarRfnnaQGmT1TQ,,0
ObTUbpHe0GYRqFd,,0
OcKvaetAS2nSbV5,,0
OcOhRRizzTDB8lq,OSSAU- IRATY,0.9565217391304348
OcQZx9YcTLrI8PA,OSSAU- IRATY,0.9565217391304348
OdvRQspWYOTcjn4,,0
OeCTPmTWh8kbX0N,,0
OgDAnOAjUjFdgdO,STILTON,0.5714285714285714
OgSaBodhejiQnNP,,0
OhI6F8BEobJRxNr,,0
OhQYNRUe6g6az3G,,0
OhxLH4TxgjO8lBV,,0
OiRtZdnC6oJ50pP,,0
OloNSDl009k9dpd,,0
Olz3K2VVKHIf0gf,,0
On0IYSwr8DaGcXV,,0
OnlgRPD7GuBgnCW,,0
Oo5x618rFzR0yWl,,0
Oo6tA8ljVP1jvAe,MOTHAIS,0.8235294117647058
Oo85ZrgL1Yz9gLH,FROMAGE FRAIS,0.6923076923076923
OoeL1UR5ejcNxAK,PARMESAN,0.6666666666666666
Ooz95EonAG8kWLE,,0
OpIbSdmW72jir53,RACLETTE,1.0
OpZQETyf6GhRlHq,FROMAGE FRAIS,0.7619047619047619
OppvqocwRh7xPWd,,0
OqCFWhLzfJwdh9V,POULIGNY SAINT- PIERRE,0.4375
Or4gNetoyUjFagr,,0
OrHJrAA1US2O2PK,REBLOCHON,1.0
OrLX9ov6A55SfWO,,0
OrpSG0ydWrBuH72,,0
OrvJNSixwtFtCIP,,0
OsrCxLEM3eigXPY,,0
Ot9JZVpryVkNewY,PECORINO,1.0
OtWsHzFetZRhCkk,,0
OtfPckomjmaYLPJ,,0
Ou76gESb0qh6FMJ,,0
Oufa4w2Z14knBwd,,0
OvDv9RTJOiiEV4C,,0
Ovp8A4UdwwfOMKv,,0
Ow8wVgm9PwKq7xC,COMTÉ,0.5333333333333333
Owdnrp3YPfwo6tJ,,0
Oy4d1cArDLZEhS5,,0
Oz7PanYsIW6KiGx,,0
P0isFj9cYUa1Wch,FROMAGE FRAIS,0.6666666666666666
P0o7tJRse2DJ0mQ,,0
P1Q1JdhRgDEO9c9,,0
P2FDmy2IFBaautf,,0
P2IaBhUtH6TzmKT,MOZZARELLA,1.0
P2bBDWC8pSM3j7D,PECORINO,0.6153846153846154
P4EQZ2fN2C6bSQY,,0
P4G3HrfH687iO7u,FROMAGE FRAIS,1.0
P4WPJwqyG0Un4uN,,0
P58qu5MeHkZUUDm,SAINT- FÉLICIEN,0.8125
P5zC0wBobP0Ykw7,,0
P62UG39EhC9C3tr,,0
P6pCRshZxNb0by4,,0
P7vmbV0pbSWrpYh,,0
P8GdzSVuV0OvAy3,FROMAGE FRAIS,0.5142857142857142
P9xyDiFFCFUBwLf,MORBIER,0.4444444444444444
PA0GYzqrbSpZZlS,,0
PAOlZEA075eZspP,,0
PBAu23jaA0A5bbT,RACLETTE,0.5454545454545454
PBnukiBtyg1qsUw,,0
PC3QdOukBb5cKOW,,0
PDtrOv088uUtnPm,,0
PDzfBFP4Ae1gFyN,,0
PE2P4aQ34ZZvL0Z,TÊTE DE MOINES,0.9629629629629629
PEzuhhvbHZkYuTV,BRIE DE MELUN,1.0
PFDtqFZEQnWSxmX,,0
PFxt5UUmRsiipj5,,0
PHZl9seu06qAuVv,,0
PHpAQMj3icAx4j6,,0
PI3zlw2pmDZ8LcH,,0
PIU7UMWKMACSHJm,,0
PIxuVTViYNocJeK,,0
PKOl3aqSWoIaRIC,OSSAU- IRATY,0.9565217391304348
PKguHEmbaNexG4a,,0
PL7xIcsOSFHSznJ,,0
PLRZJOHEwRN8bQ8,,0
PMRKHiBFA06QVDs,FROMAGE FRAIS,0.7407407407407407
PN8sKQt0tE3iW1D,CHÈVRE,0.8
POQ9nw3f7VWpp23,FROMAGE FRAIS,0.5
POefRDXi2owbf7G,CHABICHOU,0.6666666666666666
PPeV9ou8Ds2cqHF,,0
PTIgKXSLpcWOy2D,,0
PTM8fbQDb7g4yXT,TOMME DE VACHE,0.3333333333333333
PTv3ufiJeDTpmz7,,0
PUDCu0UxerwP8iq,OSSAU- IRATY,0.9565217391304348
PUkOsbgQE5OI1B0,,0
PVnFbcSBrL4T0Qn,,0
PW8U1HSe68zYPyD,,0
PXJxrfflnmujUtz,EPOISSES,1.0
PXLofdj31MxZTYI,FROMAGE FRAIS,0.6956521739130435
PXUdl9ZcWMG6Ofm,,0
PXyjuq6cHeMJ6tx,,0
PY6CvGZb8XDqOcN,PARMESAN,0.5
PYMeaSmFe93GWGH,CAMEMBERT,1.0
Pag65TAFd4jcj4Y,,0
PalIjA4lKHcVuTc,,0
Pb5NybzSeRef2Rr,EMMENTAL,0.8
PbANUeImWxTglSO,,0
PbWNkVDCeG4IvJo,CAMEMBERT,1.0
PbZFciht8wDMZcR,MONT D’OR,0.8888888888888888
PeH9PyNLzEbkaHL,GRUYÈRE,0.8235294117647058
PeqJIKqJtSaDIVi,,0
PgiKoFib8BpbnOc,BEAUFORT,0.6666666666666666
PgsYlZtZGy60FSW,,0
PhB8SMbmJj7YGq2,,0
PhBooh7UxxnxpHD,STILTON,0.5
Phjoya8VIo12NpY,,0
PhsgvE9UBQOSAs6,MUNSTER,0.5333333333333333
PkcnMDfuFauJEtj,,0
PkqjS2TvGzwPIvU,MAROILLES,1.0
Pl5B5hKPyNhA6VD,,0
PlOodpwPez5mLIx,EPOISSES,0.5882352941176471
Pn2HBTczGo1ViCg,,0
PnRX9s5EKHxDIAt,MONT D’OR,0.8888888888888888
PngocrJvkMMWctr,,0
PnmFWlwg3TkamPL,MUNSTER,0.47058823529411764
PnnjezMZPy6oft9,,0
PnvzJmdJXEeBHyQ,,0
PoUMMgdnaD7qP1B,,0
PoUaZJoXfKWelOz,,0
PpJNTIYeUfhUiNE,,0
Ppf74nP34939paT,STILTON,0.625
PpmfakqYnxfISWb,GRUYÈRE,0.7058823529411765
Pq1R2GllIw4G1PC,,0
Pq9dKsdnZ8Da1yA,,0
PqeSmh34xOU2HA3,STILTON,0.46153846153846156
PrxIfGkmLJ7QNoz,,0
PspK4zapXNj0kyp,OSSAU- IRATY,0.9565217391304348
Pu6iBUqcKgppJEU,,0
PuNVh35zn2EDu7v,CHEDDAR,0.4
Pw2WLynoVCPacqA,GRUYÈRE,1.0
PxfHvS8wrzTvUaz,,0
PylgrOIpZ5y0H0W,,0
Q03Jl1WFStifIiU,,0
Q0fIAdXZWLsChyw,EPOISSES,0.875
Q0zVNKu4SAnfMta,,0
Q1aJNUObpaLziuH,EMMENTAL,1.0
Q1gg7wbM1VGzEyL,MOTHAIS,0.8235294117647058
Q3eqLRuPR9S2vQk,,0
Q4hgNWR7jRs8iuN,EMMENTAL,0.9411764705882353
Q4lNTX0xMuucfiL,FROMAGE FRAIS,1.0
Q6AyWpPAPCDWvud,,0
Q6iL0iMxgLoKUnz,TOMME DE VACHE,0.6153846153846154
Q6wt7SzPczd1HZi,,0
Q6zw33q6X1mDlUI,MOTHAIS,0.5454545454545454
Q79VzYrQrMvD5ha,,0
Q7sGJlVMZQeUND8,FETA,1.0
Q7svnkbfNTDWEzj,MUNSTER,0.47058823529411764
Q7w5YsczDpNZvHJ,,0
Q8kFjSW5zshOVXu,GRUYÈRE,0.8235294117647058
Q8nFakJkjZ6j6SM,GRUYÈRE,0.8235294117647058
Q9JBu4343XCB0MJ,GRUYÈRE,0.8235294117647058
Q9UJyjC95R3XWi8,,0
Q9gyXH0LbJYbqHe,,0
QB6eMHO2QVzfmX6,,0
QBHT58FcaoECDzc,,0
QBWqskSo8sIBwW6,TOMME DE VACHE,0.5714285714285714
QBbBafEvWPseY4I,FROMAGE FRAIS,0.5
QBxk3agwkiNSgSo,NEUFCHATEL,0.5882352941176471
QCMmgzJL89V1oij,,0
QCZWWmhEcbkw3f9,NEUFCHATEL,0.5
QF5mkmfNh1QSb2g,FETA,1.0
QFKnChS2rqd2Qp0,MUNSTER,0.7
QGWezUhmcFdKLD4,,0
QH2jSsfjzxoN5Rq,SCARMOZA,0.5833333333333334
QHQqYKZJjFPJFPH,,0
QIssekTaJ3Cj98q,,0
QK9Y1gEnPFrXglk,,0
QKX8g8Rs5u4VrIZ,,0
QLHsNibABcyqQi3,CHABICHOU,0.375
QLSbGwkTJKjrrgL,STILTON,0.7368421052631579
QLjSYZmyW3Uy0sU,,0
QMAm8XLWDPApP1h,,0
QMzB694ugxF1dwN,CHABICHOU,0.5
QNSVf886EvvZf17,EPOISSES,1.0
QNb0WL4TQRsq1fn,,0
QNe8M2KuLC1xhSC,,0
QNiLz1yOA901ztE,,0
QOKWSrDXEzRV2sI,PARMESAN,1.0
QOmdEc4naTqottn,,0
QPUye5GY5q8r1Qa,,0
QPswD6ACo6NpWgi,,0
QQP20lLbgdilIUd,,0
QQXBbAvRCAIaAbm,EPOISSES,0.875
QQYU1eLOSoqONAw,,0
QRbifWfmTWWZEKx,,0
QRjxuLJA8d2mMTF,PECORINO,0.8571428571428571
QSb7jBZQ8k5GrB3,,0
QSii9GH6j5KpWRu,FETA,0.4
QTTg3d6uUwRe3Ll,,0
QTqUiWMjEvQZFDW,,0
QVWsZnTcELLJuUH,,0
QVd5m9gYYbHBtrL,OSSAU- IRATY,0.9565217391304348
QWCeR2OWd0E9iYx,MUNSTER,0.5333333333333333
QWFsZs7cVO8Uy8y,,0
QXE6ALzGYroB8GP,ROQUEFORT,1.0
QYdrZHUwn2p1Xyv,,0
QZfns5lUyfHdswP,BÛCHETTE DE CHÈVRE,0.9090909090909091
QaeqyKdI85sWXkq,,0
QatDv4jVwj6EXMj,MAROILLES,1.0
QbTMTOeChcIOyd7,,0
QbXY8TDZztDZ0rC,,0
QcAw0l3F0HwaqLo,NEUFCHATEL,0.9
Qcik58X2eJQ46lk,,0
QdCQeRwaFNNo2Z8,,0
QdoZQRcekHUPLtM,,0
QeXHuUOBZu4PN2L,,0
QekS7M6juHXV7q1,FROMAGE FRAIS,0.96
Qf4RXj0KRiK05YR,MONT D’OR,0.8888888888888888
Qf51edAwUUzu9x2,,0
QfZzFpMo3GOhOsy,FROMAGE FRAIS,0.6956521739130435
QftQ8RsY3AUTFDN,CHÈVRE,1.0
Qg3xZa5zZ2KWpRV,,0
QikBjIJGQY2AutP,,0
Qim2kmL4TP5Rbsv,,0
QiwLTrMcTuDoy4a,,0
QjBCCshvAZmmCmn,,0
QjfenKF2yWFZEM5,,0
QjiYsaIfUhb7mwX,,0
QjvL7B776evGxdY,SAINT- FÉLICIEN,0.8461538461538461
QkJrLaT1J1fbfRq,,0
Ql7D10LiHhW3Jb7,,0
QlJzlIvqLbAqb5q,CAMEMBERT,1.0
QlaTV9UtGlvufrP,,0
Qmd6M61uWrI9Jvy,,0
QmzYTRuHJDRZKEo,,0
QnDHDu3bDpeCQ2I,,0
QnYujx0WrWgLYIT,,0
QnbtmPUt6SMiX2r,,0
QoXe4J3SpojNz8U,,0
QrA9dotTYTrAb3M,,0
QrhAJODCjR2rqa0,CAMEMBERT,0.6666666666666666
QsV16v2Pd5qfqhV,,0
Qsf4y1knZ7CqKki,FROMAGE FRAIS,0.7272727272727273
QtF4B15puYkPDSt,,0
QtKUTF7erQWhOaa,MUNSTER,0.42857142857142855
Qtp91MLAOmG7W2c,REBLOCHON,1.0
Qu2YNov8vL2jBkL,FETA,0.4
QuHzF7dFqvXGlvi,MONT D’OR,0.8888888888888888
QuMTLmTq74JDops,,0
QuUReszdwP5oIvd,,0
QugLkHFSVAw3xch,EMMENTAL,1.0
Qv1wUMULmy2oKTB,,0
QvL4ASMZUAGM0SE,,0
QvoQaZ8no90uhOo,,0
Qx3DBisK05bqdDk,FROMAGE FRAIS,0.6666666666666666
QxQK4Bv0tDIb0rM,TÊTE DE MOINES,0.48
QxcZB9yELuroHaM,,0
QyGFraCVTscH2Wl,SCARMOZA,0.875
QyNHx068GHmFJ6N,,0
QyfV5zJOaR804wy,,0
Qznjweh11AoywmO,CABECOU,0.8571428571428571
QzpnjnyaCXx89aU,,0
R03YQr6hrvEv6gn,MOTHAIS,0.6666666666666666
R0tZI27kk46jNQI,EMMENTAL,0.8888888888888888
R1zy1NTrSWAZU7P,MUNSTER,0.9230769230769231
R2IeZBxGEoLuMdy,,0
R3BogsQA0mUBhLb,,0
R3cvjQP63grH5lh,,0
R3t6VsjsjdXSkza,EPOISSES,1.0
R4UBPyw9KbCpF8x,,0
R4j6obcaGx44mnE,POULIGNY SAINT- PIERRE,0.4074074074074074
R5GmIo7zE2jgxWj,,0
R5bqhfoR00di2kQ,COMTÉ,0.5714285714285714
R5sfxnh94KY4Ush,MONT D’OR,0.7058823529411765
R5wbtyi5ge0dGnM,MONT D’OR,0.8888888888888888
R6Fs2Jf8PGekmYR,VACHERIN,0.7692307692307693
R6RR7IDUe2Xlea0,,0
R8zG0BR0ASp9h8x,NEUFCHATEL,0.6666666666666666
R9BTs9PpbmMX9GR,,0
R9JvQy6d7ObKvtO,,0
R9SLki9SHQg20bi,MUNSTER,0.5333333333333333
R9ozHUTLdRl7rWQ,FETA,0.5714285714285714
RAhAjF7v28e7sW4,,0
RB1zeASrO6GMYAm,SAINT- FÉLICIEN,0.6666666666666666
RBn9TtdR60NmYki,,0
RBnxtGKKPO5t4Tk,REBLOCHON,0.6666666666666666
RCadNFXjbdTPziw,,0
RDXCA1yEMiVPZYl,,0
RFSfXl9kCRCi5Q3,VACHERIN,1.0
RFZvXdfCDMfD7EW,,0
RFswpewGCOj2X9M,MUNSTER,0.6666666666666666
RFtWfrmfIJzU8zY,SAINT- FÉLICIEN,0.9655172413793104
RGDZnqxXtUD9g1a,MONT D’OR,0.8888888888888888
RGyEjO145jcfRYB,,0
RHpbj0TkzfdN0Lo,,0
RI7EMbBuukeGE3F,,0
RIZT3yxQGHnco3n,VACHERIN,1.0
RKWtLdLyADygSXY,MAROILLES,0.6923076923076923
RKwNtop1sbvnGcN,COMTÉ,0.8
RKy32CqszS44Lkk,,0
RL1IAqXI9roOnv9,MORBIER,0.7777777777777778
RM0UGAzcd3KWvM9,TÊTE DE MOINES,0.4864864864864865
RMBeIVjUFYjAjkh,,0
RNA6QlPdD9mMShm,VACHERIN,0.6153846153846154
RNMZ4rDL7HlfExo,MONT D’OR,0.8235294117647058
RNnUxXK9moI0aR9,,0
RO9OHupKLsFzehe,,0
ROffG0xcUVF9h23,,0
ROl0vABF0YflmQ2,,0
RPuX1qO9dNhwfih,,0
RPynzGQ6tpN0SCp,TÊTE DE MOINES,0.9629629629629629
RQCrvHgNL209gGG,,0
RQHooq9j6s8xI6x,,0
RQdmPo0tuujCIB9,,0
RQr3Ebh6lusog2c,POULIGNY SAINT- PIERRE,0.9767441860465116
RRUecBFFjF2Top1,MIMOLETTE,1.0
RSMKzVmsCQT3DdA,MAROILLES,1.0
RT9UpwlxyWj61nu,,0
RU8Z27f9SdQngb3,FROMAGE FRAIS,0.782608695652174
RUAGNd02pGC5dAF,,0
RUD0BCBGE75wO3m,,0
RUQWClGEfm1LDJ3,,0
RUkwdE8oeMvP0Jw,,0
RVjWoGb8sYHPPMQ,MOZZARELLA,1.0
RWIfleYqvCCzhIR,,0
RWWEVoVHM4tRkvi,,0
RYzr0frvFT9pbr2,,0
RZSKCdpR0BJhHCF,,0
RaxNn55PjLSPKT3,,0
Rbg2zwKJAV4iU6P,,0
Rc2797QIRYhItoc,CABECOU,0.8571428571428571
RcWonXEXDu0UoC8,,0
RcluyO7peyA6nx9,EPOISSES,1.0
RdHiY5H1jqEh13W,,0
Reo9M5Ct6kSR3W7,,0
RgE9UVExrnCDApn,,0
RgK2dpDiofbG7jC,,0
RgUBQs2zwCWFqD1,,0
RgiVadr5C47KTA0,SAINT-NECTAIRE,1.0
RhQURJ1ANaL1dhK,,0
Ri31RS5hRy2NGcZ,TOMME DE VACHE,0.6956521739130435
RjmmMVndBafveK4,,0
RjpVyY3FbyjHwYX,FROMAGE FRAIS,1.0
Rk3mFBNlj5RsX1r,,0
Rl9KG8PVJbYzsrv,,0
RlCrerhgKdXFuqR,,0
Rltc8DX5Alkj8kS,MOZZARELLA,0.8333333333333334
RmG8duw3m7ZoAjB,,0
RmdKDb5F3cn0Y4z,STILTON,0.5714285714285714
RnRujzB7y1qxsrY,SAINT- FÉLICIEN,0.7333333333333333
RnZ0vApUGfqQrbj,,0
RnxudcwTPR45BVh,CHEDDAR,0.46153846153846156
RrZHenCLcWYdxXK,,0
RrrOhkwAwm876VG,,0
Rs8MBBSLQITPHa1,,0
Rsal9TGvmfEZTZ3,TOMME DE VACHE,0.6451612903225806
RtcegwgMKLGXWzb,TÊTE DE MOINES,0.8888888888888888
RuDcxKUFThvpsQu,GRUYÈRE,0.5333333333333333
RuQBxWT5ebAtbsL,,0
RuvBAoRxTv96uzV,,0
Rw0ySZKAQ7PpARa,,0
Rwmi9fkwdzuMAMR,EMMENTAL,0.8
RxS9cK9X0q9yPx7,,0
RxVwgeOCBgxZnyW,,0
Rxlq8LCEvyoQ69o,MONT D’OR,0.8888888888888888
RxmnxIbiJRAk6Hm,,0
RxvgbgQ0TEajFWX,,0
RyNUmVFQJA2tej1,,0
RyPjdrij5ufxWxS,FETA,0.8571428571428571
RzErcb2PCrkQrRL,,0
RzP97ycvhQwzPti,MUNSTER,0.5714285714285714
RzS97OjWad7rQzO,STILTON,0.38461538461538464
S0cFOZJK8426EB5,,0
S0uIuZ3xklfcLpR,EPOISSES,1.0
S11ox9XTnCJethC,EPOISSES,1.0
S13M4iaRoIBU9Id,,0
S14YWqhBYvEIB4H,TÊTE DE MOINES,0.7272727272727273
S1FMf0XQFaIREzP,,0
S1hXfcOk1ocT68B,CHÈVRE,1.0
S1tFwOi1kXcUKv7,,0
S4K1L6rZPKAtObP,,0
S59MdiYugoHWV2Y,PECORINO,0.7619047619047619
S5ccZRqMGfx0bzI,,0
S5nYF3ijC1Ef6GP,MOTHAIS,1.0
S72yvCuo8ogMz0g,,0
S7Gc5FT7PCO59OU,,0
S7Qq3zSDcrtNOrW,,0
S7g7lXmMbWSb6Ei,,0
S8Y6qlAUpRqkuxE,,0
S98eHlzCbYT1C2H,TOMME DE VACHE,0.2857142857142857
S9DukV6rPrYLeOz,CABECOU,0.4
S9rY3Xg2Sa5TIHo,,0
SAErxWv6j902DsZ,,0
SALUiGAvDIDpTy6,,0
SAuFbQ1CXdfKFdk,STILTON,0.7368421052631579
SBbXsX3IsOBwV3U,,0
SBmEnp5mTWQo97w,FROMAGE FRAIS,0.9166666666666666
SCq75nPazbsEVSM,,0
SEA4rEZU9w5GHVY,CABECOU,0.8235294117647058
SEWLUNZEGsE05IR,EPOISSES,0.5714285714285714
SEzpD0Qk6sVpz6W,,0
SFIBBcRoJ2SMBgd,,0
SGYxfXJUVrlY0mC,,0
SGmqRIjQpci1wqO,,0
SHM3wI5i4Arm7KE,,0
SIGm8ABF1QxKeKN,,0
SJvkk7aJS9qTfXi,,0
SK2WzUZXuvgPj6j,NEUFCHATEL,1.0
SLJHorQ5S5bTtEF,POULIGNY SAINT- PIERRE,0.9767441860465116
SLinfZ11OEQI1A0,,0
SLoXpGQInfpXPPI,,0
SMApMQTecooPBry,MONT D’OR,0.46153846153846156
SOgLzGGD61recRF,,0
SPSQFScF0ENbOGj,VACHERIN,0.47058823529411764
SQ2LnUPFb2UoLeC,,0
SQY76EE004W6mDE,,0
SSSYPa8hv9dQo0a,CAMEMBERT,0.75
STgRH062UPUIW1I,,0
SThuT7OsWoQYFIx,COMTÉ,0.8
STlRxAjG8YbNyep,,0
STzftF6wr5AyjUr,,0
SUAd71NaJv6tLHJ,,0
SUJqr4JacVgvms7,MORBIER,0.6153846153846154
SUTHmrK13P1CgsF,,0
SUxmwkxi98sYmWo,MOTHAIS,1.0
SVBkxFQkPwlE4BQ,,0
SVNtswE0XVAVNgM,,0
SWAPbTDPTptTh9k,CHABICHOU,0.4
SWbXp7YNQx0woZ8,,0
SWeuQabBJhdTvyX,MUNSTER,0.5333333333333333
SXm5jJ78mIzNME6,,0
SXumhpAuc4gkgJB,,0
SYLdZc47QfTJd3c,,0
SZe0KtL33XemT0n,,0
SaPU9hxX65swNEn,,0
Sb1iy3RVeAs4LzG,,0
SbM5THmWzx6y3Pt,MUNSTER,0.5714285714285714
SbWqFXeyC3fAkkE,,0
SbcZwgTpXlwuq8h,MUNSTER,1.0
Sd27ofROafnO3sv,,0
SetP5uwrZxWaXDc,,0
Seybji7F35gq6jD,TOMME DE VACHE,0.4666666666666667
SfbpFKc6N3IMnKs,,0
SgPJI2Mrp2Ujmwu,,0
SgUwsvEKZXd2yn1,,0
SgiJrh6ruT85eaD,EMMENTAL,1.0
Sh5DzGW4VB0DggK,,0
ShDLpXGnWJdPLRn,MOTHAIS,1.0
ShjQ8NRiQwJKlSe,MOZZARELLA,1.0
Sj5qme7KUYU2dS0,,0
SjbNLxVyOkx5Ugw,SAINT- FÉLICIEN,0.8484848484848485
